forecast_id,sku_id,region,period,forecasted_demand_units,confidence_interval_pct
FCT_001024,SKU_0010,Latin_America,2027-M01,14155,0.91
FCT_001025,SKU_0043,Asia_Pacific,2026-M02,11243,0.86
FCT_001026,SKU_0024,Asia_Pacific,2027-M02,9116,0.81
FCT_001027,SKU_0004,North_America,2026-M03,17450,0.88
FCT_001028,SKU_0030,Asia_Pacific,2027-M08,7047,0.89
FCT_001029,SKU_0020,Latin_America,2026-M04,8636,0.86
FCT_001030,SKU_0039,North_America,2027-M01,6539,0.89
FCT_001031,SKU_0013,Europe,2027-M10,2249,0.87
FCT_001032,SKU_0018,North_America,2027-M01,4063,0.89
FCT_001033,SKU_0032,Latin_America,2027-M10,9677,0.82
FCT_001034,SKU_0028,Europe,2026-M01,7133,0.94
FCT_001035,SKU_0004,Latin_America,2027-M06,7799,0.94
FCT_001036,SKU_0043,Europe,2026-M12,8677,0.94
FCT_001037,SKU_0005,Europe,2026-M03,5235,0.8
FCT_001038,SKU_0002,Latin_America,2026-M01,10319,0.81
FCT_001039,SKU_0045,Europe,2026-M01,16056,0.93
FCT_001040,SKU_0046,North_America,2027-M12,3201,0.8
FCT_001041,SKU_0010,Asia_Pacific,2027-M04,3771,0.87
FCT_001042,SKU_0044,Europe,2026-M03,10520,0.91
FCT_001043,SKU_0039,Latin_America,2026-M06,5948,0.87
FCT_001044,SKU_0023,Latin_America,2027-M03,12889,0.95
FCT_001045,SKU_0035,Asia_Pacific,2026-M12,4829,0.84
FCT_001046,SKU_0022,North_America,2026-M08,16661,0.87
FCT_001047,SKU_0010,Asia_Pacific,2026-M05,5097,0.85
FCT_001048,SKU_0002,Asia_Pacific,2026-M01,8771,0.8
FCT_001049,SKU_0041,Europe,2027-M10,4109,0.89
FCT_001050,SKU_0048,North_America,2027-M08,3846,0.81
FCT_001051,SKU_0039,Asia_Pacific,2026-M06,1715,0.93
FCT_001052,SKU_0023,Asia_Pacific,2027-M03,13076,0.88
FCT_001053,SKU_0033,Europe,2026-M12,6630,0.86
FCT_001054,SKU_0015,Latin_America,2026-M03,2925,0.94
FCT_001055,SKU_0006,North_America,2026-M02,10059,0.88
FCT_001056,SKU_0025,Europe,2027-M02,6262,0.92
FCT_001057,SKU_0004,Latin_America,2027-M09,4100,0.93
FCT_001058,SKU_0015,Asia_Pacific,2026-M03,5022,0.89
FCT_001059,SKU_0003,Latin_America,2027-M03,10041,0.89
FCT_001060,SKU_0036,Asia_Pacific,2027-M03,1789,0.83
FCT_001061,SKU_0020,Europe,2027-M11,4144,0.89
FCT_001062,SKU_0033,Asia_Pacific,2027-M02,3812,0.93
FCT_001063,SKU_0050,Asia_Pacific,2027-M04,14353,0.86
FCT_001064,SKU_0021,North_America,2027-M08,5962,0.82
FCT_001065,SKU_0011,Europe,2026-M06,3265,0.93
FCT_001066,SKU_0014,North_America,2027-M05,4252,0.82
FCT_001067,SKU_0025,North_America,2027-M12,5509,0.86
FCT_001068,SKU_0005,North_America,2027-M11,6489,0.94
FCT_001069,SKU_0022,Europe,2027-M04,17000,0.94
FCT_001070,SKU_0001,Latin_America,2027-M08,4479,0.86
FCT_001071,SKU_0009,Asia_Pacific,2027-M01,4086,0.95
FCT_001072,SKU_0023,North_America,2026-M01,2047,0.9
FCT_001073,SKU_0022,Europe,2026-M05,6740,0.84
FCT_001074,SKU_0023,Europe,2027-M08,16366,0.92
FCT_001075,SKU_0027,Europe,2027-M05,5489,0.94
FCT_001076,SKU_0022,North_America,2026-M05,4361,0.93
FCT_001077,SKU_0005,Latin_America,2027-M09,13068,0.83
FCT_001078,SKU_0038,Asia_Pacific,2026-M07,13543,0.85
FCT_001079,SKU_0017,North_America,2027-M05,1868,0.83
FCT_001080,SKU_0028,North_America,2027-M05,14971,0.82
FCT_001081,SKU_0044,Latin_America,2026-M09,2414,0.9
FCT_001082,SKU_0019,Asia_Pacific,2027-M11,10863,0.82
FCT_001083,SKU_0014,Latin_America,2026-M12,5009,0.93
FCT_001084,SKU_0040,Europe,2027-M04,15484,0.88
FCT_001085,SKU_0039,Europe,2026-M11,6068,0.85
FCT_001086,SKU_0049,Latin_America,2027-M08,10608,0.87
FCT_001087,SKU_0001,Europe,2027-M01,10693,0.91
FCT_001088,SKU_0042,North_America,2026-M02,11161,0.93
FCT_001089,SKU_0018,Europe,2026-M11,5803,0.94
FCT_001090,SKU_0040,Europe,2026-M05,6073,0.91
FCT_001091,SKU_0031,Asia_Pacific,2027-M10,5791,0.84
FCT_001092,SKU_0049,Asia_Pacific,2027-M08,13251,0.93
FCT_001093,SKU_0018,Latin_America,2027-M07,10185,0.82
FCT_001094,SKU_0023,Latin_America,2027-M12,4761,0.88
FCT_001095,SKU_0029,North_America,2026-M06,6272,0.84
FCT_001096,SKU_0045,Asia_Pacific,2026-M04,2756,0.93
FCT_001097,SKU_0034,Europe,2026-M03,5907,0.83
FCT_001098,SKU_0033,North_America,2026-M04,8847,0.87
FCT_001099,SKU_0038,Latin_America,2027-M07,10847,0.92
FCT_001100,SKU_0029,Europe,2027-M01,6036,0.85
FCT_001101,SKU_0002,North_America,2027-M09,9211,0.84
FCT_001102,SKU_0046,Europe,2026-M02,3869,0.86
FCT_001103,SKU_0002,Asia_Pacific,2027-M06,6765,0.89
FCT_001104,SKU_0042,Latin_America,2026-M01,14401,0.91
FCT_001105,SKU_0017,Latin_America,2026-M12,10029,0.9
FCT_001106,SKU_0006,North_America,2026-M03,2912,0.91
FCT_001107,SKU_0046,North_America,2026-M02,3536,0.84
FCT_001108,SKU_0007,Asia_Pacific,2027-M06,12295,0.91
FCT_001109,SKU_0047,Europe,2027-M04,9452,0.88
FCT_001110,SKU_0015,North_America,2027-M07,2865,0.84
FCT_001111,SKU_0020,Europe,2026-M08,12762,0.84
FCT_001112,SKU_0026,Asia_Pacific,2027-M08,7516,0.94
FCT_001113,SKU_0047,Europe,2026-M05,10198,0.85
FCT_001114,SKU_0036,Asia_Pacific,2027-M12,13906,0.9
FCT_001115,SKU_0040,North_America,2026-M11,7285,0.86
FCT_001116,SKU_0035,North_America,2026-M09,3734,0.81
FCT_001117,SKU_0012,North_America,2027-M08,2287,0.91
FCT_001118,SKU_0046,Latin_America,2026-M01,4605,0.87
FCT_001119,SKU_0005,North_America,2026-M08,3363,0.92
FCT_001120,SKU_0039,Europe,2026-M10,10815,0.94
FCT_001121,SKU_0041,Asia_Pacific,2027-M08,7763,0.93
FCT_001122,SKU_0018,Europe,2026-M10,3528,0.91
FCT_001123,SKU_0024,Latin_America,2026-M06,2278,0.87
FCT_001124,SKU_0002,Asia_Pacific,2027-M09,14406,0.89
FCT_001125,SKU_0038,Europe,2026-M10,5542,0.89
FCT_001126,SKU_0007,Asia_Pacific,2027-M09,4114,0.87
FCT_001127,SKU_0031,North_America,2027-M03,12725,0.85
FCT_001128,SKU_0001,Asia_Pacific,2027-M06,4068,0.84
FCT_001129,SKU_0002,Europe,2027-M05,5822,0.9
FCT_001130,SKU_0030,Asia_Pacific,2026-M12,4091,0.84
FCT_001131,SKU_0024,Latin_America,2027-M01,15323,0.82
FCT_001132,SKU_0015,Asia_Pacific,2027-M07,3504,0.9
FCT_001133,SKU_0016,Latin_America,2027-M03,9811,0.9
FCT_001134,SKU_0007,Europe,2027-M11,3747,0.85
FCT_001135,SKU_0025,North_America,2026-M02,4417,0.94
FCT_001136,SKU_0019,Latin_America,2026-M06,3211,0.86
FCT_001137,SKU_0014,Europe,2027-M10,8314,0.92
FCT_001138,SKU_0019,Asia_Pacific,2026-M08,3586,0.92
FCT_001139,SKU_0024,Asia_Pacific,2027-M01,16772,0.87
FCT_001140,SKU_0020,Europe,2026-M07,13203,0.85
FCT_001141,SKU_0006,Latin_America,2027-M09,12775,0.84
FCT_001142,SKU_0011,North_America,2026-M12,10668,0.9
FCT_001143,SKU_0033,Europe,2026-M09,2712,0.87
FCT_001144,SKU_0047,Latin_America,2026-M09,6128,0.81
FCT_001145,SKU_0005,North_America,2026-M07,4190,0.85
FCT_001146,SKU_0023,Asia_Pacific,2027-M09,3664,0.85
FCT_001147,SKU_0025,Latin_America,2027-M08,14430,0.93
FCT_001148,SKU_0001,Asia_Pacific,2027-M09,10532,0.92
FCT_001149,SKU_0005,North_America,2026-M05,2513,0.88
FCT_001150,SKU_0046,Europe,2026-M03,11870,0.86
FCT_001151,SKU_0011,Latin_America,2027-M01,12935,0.95
FCT_001152,SKU_0045,Latin_America,2027-M02,13959,0.88
FCT_001153,SKU_0048,North_America,2026-M12,12982,0.89
FCT_001154,SKU_0010,Latin_America,2027-M10,12014,0.95
FCT_001155,SKU_0042,Latin_America,2027-M06,6130,0.8
FCT_001156,SKU_0041,Europe,2027-M12,4671,0.81
FCT_001157,SKU_0008,Europe,2027-M03,2433,0.81
FCT_001158,SKU_0023,Latin_America,2026-M02,4013,0.88
FCT_001159,SKU_0020,North_America,2026-M11,5078,0.89
FCT_001160,SKU_0031,Europe,2027-M02,4932,0.83
FCT_001161,SKU_0047,North_America,2026-M10,4135,0.93
FCT_001162,SKU_0019,Asia_Pacific,2026-M07,7326,0.9
FCT_001163,SKU_0023,Asia_Pacific,2026-M02,3795,0.9
FCT_001164,SKU_0014,North_America,2026-M11,8490,0.89
FCT_001165,SKU_0039,North_America,2027-M10,12971,0.88
FCT_001166,SKU_0025,Europe,2027-M01,5836,0.95
FCT_001167,SKU_0008,Latin_America,2027-M08,1998,0.92
FCT_001168,SKU_0046,Latin_America,2027-M06,10516,0.81
FCT_001169,SKU_0021,North_America,2026-M12,5766,0.83
FCT_001170,SKU_0005,Asia_Pacific,2026-M07,1841,0.84
FCT_001171,SKU_0011,Asia_Pacific,2026-M03,2234,0.83
FCT_001172,SKU_0033,Asia_Pacific,2027-M01,6158,0.91
FCT_001173,SKU_0003,Latin_America,2026-M02,4834,0.87
FCT_001174,SKU_0050,Latin_America,2027-M10,1859,0.8
FCT_001175,SKU_0036,Asia_Pacific,2026-M02,14797,0.88
FCT_001176,SKU_0030,Europe,2026-M07,12513,0.83
FCT_001177,SKU_0001,Latin_America,2026-M12,15031,0.81
FCT_001178,SKU_0042,Latin_America,2027-M09,11830,0.88
FCT_001179,SKU_0031,North_America,2027-M12,4181,0.87
FCT_001180,SKU_0014,Latin_America,2026-M09,6391,0.86
FCT_001181,SKU_0017,North_America,2026-M11,10171,0.84
FCT_001182,SKU_0020,Asia_Pacific,2026-M09,4001,0.92
FCT_001183,SKU_0023,Europe,2026-M12,4548,0.83
FCT_001184,SKU_0009,North_America,2027-M10,5109,0.83
FCT_001185,SKU_0026,Europe,2027-M11,3271,0.86
FCT_001186,SKU_0026,North_America,2027-M05,8305,0.82
FCT_001187,SKU_0042,Europe,2027-M05,6043,0.84
FCT_001188,SKU_0005,Latin_America,2027-M07,1873,0.9
FCT_001189,SKU_0046,Latin_America,2027-M09,3350,0.91
FCT_001190,SKU_0035,Latin_America,2026-M11,5991,0.92
FCT_001191,SKU_0020,North_America,2026-M10,3619,0.89
FCT_001192,SKU_0010,North_America,2027-M03,4985,0.81
FCT_001193,SKU_0017,Latin_America,2026-M09,13664,0.87
FCT_001194,SKU_0028,Latin_America,2026-M09,3185,0.88
FCT_001195,SKU_0014,North_America,2026-M10,8289,0.87
FCT_001196,SKU_0043,North_America,2026-M11,5409,0.94
FCT_001197,SKU_0030,North_America,2026-M09,4575,0.83
FCT_001198,SKU_0049,Asia_Pacific,2026-M12,6369,0.91
FCT_001199,SKU_0027,Europe,2026-M10,6786,0.85
FCT_001200,SKU_0032,Latin_America,2026-M02,14607,0.85
FCT_001201,SKU_0007,Europe,2026-M07,5845,0.84
FCT_001202,SKU_0023,Latin_America,2026-M03,6856,0.92
FCT_001203,SKU_0043,Latin_America,2026-M09,13063,0.93
FCT_001204,SKU_0016,North_America,2027-M06,12992,0.84
FCT_001205,SKU_0028,North_America,2026-M10,4825,0.86
FCT_001206,SKU_0045,Asia_Pacific,2027-M11,14999,0.94
FCT_001207,SKU_0050,North_America,2027-M03,6517,0.88
FCT_001208,SKU_0023,Asia_Pacific,2026-M03,13529,0.92
FCT_001209,SKU_0020,Latin_America,2027-M04,5963,0.92
FCT_001210,SKU_0012,North_America,2026-M12,14588,0.9
FCT_001211,SKU_0041,Europe,2026-M02,3186,0.87
FCT_001212,SKU_0026,Latin_America,2026-M01,3485,0.83
FCT_001213,SKU_0006,Europe,2027-M10,6654,0.91
FCT_001214,SKU_0020,Latin_America,2026-M05,13396,0.95
FCT_001215,SKU_0030,Asia_Pacific,2026-M09,6089,0.83
FCT_001216,SKU_0035,Latin_America,2026-M10,4136,0.85
FCT_001217,SKU_0003,Latin_America,2026-M03,12946,0.87
FCT_001218,SKU_0001,Europe,2027-M10,6632,0.84
FCT_001219,SKU_0033,Latin_America,2026-M09,3410,0.86
FCT_001220,SKU_0002,Europe,2026-M11,16783,0.85
FCT_001221,SKU_0025,Asia_Pacific,2027-M09,5937,0.86
FCT_001222,SKU_0036,Asia_Pacific,2026-M03,6796,0.92
FCT_001223,SKU_0041,Asia_Pacific,2026-M12,4520,0.87
FCT_001224,SKU_0043,North_America,2026-M10,9731,0.8
FCT_001225,SKU_0028,Europe,2027-M07,8647,0.93
FCT_001226,SKU_0002,Latin_America,2027-M07,3161,0.9
FCT_001227,SKU_0045,Europe,2027-M07,4814,0.84
FCT_001228,SKU_0003,North_America,2026-M06,9014,0.84
FCT_001229,SKU_0029,Europe,2027-M10,4952,0.82
FCT_001230,SKU_0016,North_America,2027-M09,2012,0.82
FCT_001231,SKU_0048,Asia_Pacific,2027-M05,3977,0.93
FCT_001232,SKU_0002,Asia_Pacific,2027-M07,5500,0.81
FCT_001233,SKU_0037,Europe,2026-M03,7413,0.95
FCT_001234,SKU_0031,North_America,2026-M02,4517,0.84
FCT_001235,SKU_0038,Asia_Pacific,2027-M08,11959,0.86
FCT_001236,SKU_0016,Latin_America,2026-M02,1963,0.81
FCT_001237,SKU_0014,Europe,2027-M12,10373,0.95
FCT_001238,SKU_0010,Europe,2027-M08,4099,0.9
FCT_001239,SKU_0010,North_America,2027-M12,14098,0.86
FCT_001240,SKU_0049,Europe,2026-M07,5428,0.85
FCT_001241,SKU_0004,Europe,2027-M12,6629,0.81
FCT_001242,SKU_0030,Latin_America,2027-M10,2556,0.95
FCT_001243,SKU_0008,North_America,2027-M05,3389,0.91
FCT_001244,SKU_0013,Asia_Pacific,2026-M04,12313,0.87
FCT_001245,SKU_0025,Latin_America,2026-M12,4030,0.95
FCT_001246,SKU_0035,Europe,2027-M08,7815,0.9
FCT_001247,SKU_0022,Latin_America,2027-M08,14372,0.92
FCT_001248,SKU_0027,Latin_America,2026-M11,5691,0.88
FCT_001249,SKU_0019,North_America,2027-M10,4521,0.94
FCT_001250,SKU_0015,Europe,2026-M01,15461,0.89
FCT_001251,SKU_0017,Europe,2027-M12,6062,0.87
FCT_001252,SKU_0026,Europe,2026-M07,4907,0.82
FCT_001253,SKU_0018,North_America,2026-M02,2415,0.85
FCT_001254,SKU_0045,Asia_Pacific,2026-M08,6871,0.93
FCT_001255,SKU_0033,North_America,2026-M08,8618,0.91
FCT_001256,SKU_0023,North_America,2027-M07,9596,0.8
FCT_001257,SKU_0045,Latin_America,2027-M01,13581,0.8
FCT_001258,SKU_0037,North_America,2026-M11,2709,0.89
FCT_001259,SKU_0036,Latin_America,2027-M05,2978,0.92
FCT_001260,SKU_0024,Asia_Pacific,2027-M10,6948,0.95
FCT_001261,SKU_0013,Europe,2027-M09,5430,0.85
FCT_001262,SKU_0023,Europe,2026-M09,2099,0.87
FCT_001263,SKU_0009,Europe,2027-M02,6498,0.82
FCT_001264,SKU_0018,Latin_America,2026-M04,5038,0.8
FCT_001265,SKU_0038,Latin_America,2026-M04,12599,0.93
FCT_001266,SKU_0037,Latin_America,2026-M09,2208,0.88
FCT_001267,SKU_0050,Latin_America,2027-M12,3947,0.92
FCT_001268,SKU_0042,Europe,2026-M11,7953,0.82
FCT_001269,SKU_0027,Latin_America,2026-M10,9455,0.93
FCT_001270,SKU_0003,Europe,2026-M09,1964,0.81
FCT_001271,SKU_0042,Latin_America,2027-M07,2553,0.84
FCT_001272,SKU_0045,Asia_Pacific,2027-M04,2056,0.86
FCT_001273,SKU_0033,North_America,2027-M04,8811,0.81
FCT_001274,SKU_0049,Asia_Pacific,2026-M09,2698,0.81
FCT_001275,SKU_0016,Latin_America,2026-M03,11399,0.85
FCT_001276,SKU_0031,North_America,2026-M03,4800,0.82
FCT_001277,SKU_0041,North_America,2026-M09,4014,0.85
FCT_001278,SKU_0045,Asia_Pacific,2026-M05,4107,0.82
FCT_001279,SKU_0037,North_America,2026-M10,2418,0.86
FCT_001280,SKU_0039,Latin_America,2027-M03,4978,0.82
FCT_001281,SKU_0025,Europe,2027-M10,5307,0.8
FCT_001282,SKU_0046,Latin_America,2027-M07,10366,0.93
FCT_001283,SKU_0026,Asia_Pacific,2026-M09,6692,0.88
FCT_001284,SKU_0031,Latin_America,2027-M06,5055,0.8
FCT_001285,SKU_0028,Latin_America,2027-M04,12070,0.92
FCT_001286,SKU_0033,Asia_Pacific,2027-M10,2339,0.88
FCT_001287,SKU_0010,North_America,2026-M02,14852,0.93
FCT_001288,SKU_0010,Asia_Pacific,2027-M05,4432,0.83
FCT_001289,SKU_0022,Asia_Pacific,2027-M06,7372,0.92
FCT_001290,SKU_0012,North_America,2026-M09,13111,0.91
FCT_001291,SKU_0037,Europe,2027-M07,6404,0.93
FCT_001292,SKU_0032,North_America,2027-M07,3448,0.91
FCT_001293,SKU_0029,Latin_America,2027-M10,5208,0.81
FCT_001294,SKU_0044,Latin_America,2027-M02,3852,0.92
FCT_001295,SKU_0042,Europe,2026-M10,10536,0.83
FCT_001296,SKU_0017,Europe,2026-M02,6424,0.83
FCT_001297,SKU_0008,Europe,2026-M03,2448,0.86
FCT_001298,SKU_0011,Europe,2027-M03,3225,0.88
FCT_001299,SKU_0031,Latin_America,2027-M09,3950,0.9
FCT_001300,SKU_0006,Europe,2027-M12,12271,0.8
FCT_001301,SKU_0048,Asia_Pacific,2026-M11,11728,0.81
FCT_001302,SKU_0022,Asia_Pacific,2027-M09,6503,0.81
FCT_001303,SKU_0005,Asia_Pacific,2027-M08,5214,0.88
FCT_001304,SKU_0044,Asia_Pacific,2027-M08,13679,0.81
FCT_001305,SKU_0024,Europe,2027-M02,6715,0.86
FCT_001306,SKU_0030,Europe,2027-M08,9953,0.83
FCT_001307,SKU_0021,Latin_America,2026-M11,8988,0.84
FCT_001308,SKU_0025,Latin_America,2026-M09,3600,0.92
FCT_001309,SKU_0038,Asia_Pacific,2026-M12,5159,0.87
FCT_001310,SKU_0039,Latin_America,2026-M01,4467,0.92
FCT_001311,SKU_0044,North_America,2026-M06,7217,0.92
FCT_001312,SKU_0008,North_America,2026-M11,7307,0.94
FCT_001313,SKU_0036,North_America,2026-M11,5297,0.82
FCT_001314,SKU_0039,Asia_Pacific,2026-M01,14456,0.92
FCT_001315,SKU_0024,North_America,2027-M12,13079,0.81
FCT_001316,SKU_0018,Asia_Pacific,2026-M01,5389,0.91
FCT_001317,SKU_0030,Latin_America,2027-M12,4461,0.93
FCT_001318,SKU_0035,Europe,2026-M12,7294,0.93
FCT_001319,SKU_0022,Latin_America,2026-M12,6072,0.91
FCT_001320,SKU_0010,North_America,2026-M03,2385,0.93
FCT_001321,SKU_0019,Europe,2027-M12,11028,0.88
FCT_001322,SKU_0004,Europe,2026-M03,10006,0.87
FCT_001323,SKU_0043,Europe,2027-M02,4876,0.81
FCT_001324,SKU_0008,Latin_America,2026-M09,12846,0.9
FCT_001325,SKU_0039,Europe,2026-M06,4350,0.91
FCT_001326,SKU_0018,Europe,2026-M06,6384,0.9
FCT_001327,SKU_0035,Asia_Pacific,2027-M02,5423,0.92
FCT_001328,SKU_0034,North_America,2027-M08,6220,0.89
FCT_001329,SKU_0016,Asia_Pacific,2027-M07,10445,0.91
FCT_001330,SKU_0012,Latin_America,2026-M07,2329,0.83
FCT_001331,SKU_0011,Europe,2026-M01,8775,0.87
FCT_001332,SKU_0038,Europe,2026-M06,11611,0.92
FCT_001333,SKU_0009,Latin_America,2027-M08,12933,0.86
FCT_001334,SKU_0007,Europe,2027-M08,14543,0.89
FCT_001335,SKU_0010,Latin_America,2027-M06,4420,0.95
FCT_001336,SKU_0005,Latin_America,2026-M04,3850,0.94
FCT_001337,SKU_0021,Latin_America,2026-M10,9230,0.9
FCT_001338,SKU_0037,Asia_Pacific,2026-M07,17672,0.86
FCT_001339,SKU_0009,Asia_Pacific,2026-M01,3022,0.84
FCT_001340,SKU_0039,Europe,2027-M01,7759,0.87
FCT_001341,SKU_0038,Europe,2027-M01,4952,0.82
FCT_001342,SKU_0050,Europe,2027-M04,12392,0.82
FCT_001343,SKU_0050,North_America,2026-M03,14393,0.86
FCT_001344,SKU_0008,North_America,2026-M10,12587,0.94
FCT_001345,SKU_0039,North_America,2027-M06,5698,0.92
FCT_001346,SKU_0009,Europe,2027-M01,7649,0.82
FCT_001347,SKU_0007,Latin_America,2027-M12,4296,0.93
FCT_001348,SKU_0027,Asia_Pacific,2027-M03,4848,0.95
FCT_001349,SKU_0040,North_America,2027-M01,5351,0.93
FCT_001350,SKU_0010,Latin_America,2027-M09,12693,0.89
FCT_001351,SKU_0043,Latin_America,2027-M06,6658,0.92
FCT_001352,SKU_0012,Asia_Pacific,2026-M11,5775,0.81
FCT_001353,SKU_0038,Latin_America,2027-M11,3679,0.87
FCT_001354,SKU_0029,North_America,2026-M01,4429,0.88
FCT_001355,SKU_0010,Asia_Pacific,2026-M11,10274,0.92
FCT_001356,SKU_0015,North_America,2027-M11,13922,0.87
FCT_001357,SKU_0039,North_America,2027-M09,15059,0.87
FCT_001358,SKU_0039,Asia_Pacific,2027-M06,1789,0.9
FCT_001359,SKU_0018,North_America,2027-M09,3674,0.86
FCT_001360,SKU_0026,Latin_America,2027-M07,7066,0.82
FCT_001361,SKU_0031,Europe,2027-M10,4573,0.9
FCT_001362,SKU_0049,Europe,2027-M08,15560,0.94
FCT_001363,SKU_0045,Europe,2026-M04,3469,0.94
FCT_001364,SKU_0047,North_America,2027-M01,3747,0.85
FCT_001365,SKU_0024,North_America,2026-M02,11657,0.9
FCT_001366,SKU_0002,Asia_Pacific,2026-M04,5371,0.95
FCT_001367,SKU_0021,Asia_Pacific,2027-M10,13415,0.81
FCT_001368,SKU_0029,Latin_America,2027-M12,7461,0.82
FCT_001369,SKU_0013,Latin_America,2027-M01,2854,0.84
FCT_001370,SKU_0009,Asia_Pacific,2027-M06,15407,0.94
FCT_001371,SKU_0050,Asia_Pacific,2026-M11,5377,0.84
FCT_001372,SKU_0036,Europe,2027-M12,12425,0.89
FCT_001373,SKU_0024,Latin_America,2026-M01,7777,0.87
FCT_001374,SKU_0012,Asia_Pacific,2026-M10,5847,0.91
FCT_001375,SKU_0015,Asia_Pacific,2027-M11,16012,0.86
FCT_001376,SKU_0022,North_America,2026-M09,3826,0.88
FCT_001377,SKU_0006,Latin_America,2026-M04,4051,0.82
FCT_001378,SKU_0022,Europe,2026-M11,5811,0.88
FCT_001379,SKU_0020,North_America,2026-M06,8229,0.89
FCT_001380,SKU_0010,Asia_Pacific,2026-M10,10497,0.89
FCT_001381,SKU_0005,Asia_Pacific,2026-M12,13234,0.94
FCT_001382,SKU_0019,Latin_America,2026-M01,13170,0.83
FCT_001383,SKU_0038,Asia_Pacific,2026-M09,3013,0.89
FCT_001384,SKU_0045,North_America,2027-M03,5021,0.82
FCT_001385,SKU_0018,Latin_America,2026-M08,8058,0.81
FCT_001386,SKU_0044,Asia_Pacific,2026-M12,2499,0.81
FCT_001387,SKU_0001,Europe,2027-M06,4691,0.86
FCT_001388,SKU_0001,Asia_Pacific,2026-M04,4152,0.86
FCT_001389,SKU_0013,Asia_Pacific,2027-M04,9520,0.81
FCT_001390,SKU_0030,Europe,2026-M12,5080,0.89
FCT_001391,SKU_0038,Latin_America,2026-M08,7018,0.9
FCT_001392,SKU_0009,Asia_Pacific,2027-M09,3263,0.84
FCT_001393,SKU_0013,Asia_Pacific,2026-M05,11616,0.83
FCT_001394,SKU_0011,Latin_America,2026-M01,9122,0.88
FCT_001395,SKU_0027,Europe,2026-M06,5340,0.91
FCT_001396,SKU_0024,Europe,2027-M01,10276,0.84
FCT_001397,SKU_0040,Europe,2026-M11,5938,0.86
FCT_001398,SKU_0029,Europe,2027-M06,5845,0.89
FCT_001399,SKU_0007,Latin_America,2026-M02,3858,0.94
FCT_001400,SKU_0015,North_America,2026-M08,3269,0.82
FCT_001401,SKU_0030,Asia_Pacific,2027-M02,3021,0.86
FCT_001402,SKU_0017,North_America,2026-M06,6993,0.83
FCT_001403,SKU_0034,Latin_America,2027-M03,13522,0.87
FCT_001404,SKU_0050,Asia_Pacific,2026-M10,6078,0.92
FCT_001405,SKU_0001,Europe,2027-M09,6556,0.81
FCT_001406,SKU_0022,Europe,2026-M10,5284,0.86
FCT_001407,SKU_0035,Latin_America,2026-M06,5201,0.89
FCT_001408,SKU_0018,Latin_America,2027-M04,8654,0.92
FCT_001409,SKU_0018,Latin_America,2026-M07,9811,0.91
FCT_001410,SKU_0047,Europe,2026-M11,4293,0.85
FCT_001411,SKU_0042,Latin_America,2026-M04,4920,0.87
FCT_001412,SKU_0043,North_America,2026-M06,5104,0.88
FCT_001413,SKU_0034,North_America,2026-M12,3987,0.81
FCT_001414,SKU_0038,Latin_America,2027-M04,6584,0.83
FCT_001415,SKU_0035,Latin_America,2027-M01,4913,0.85
FCT_001416,SKU_0019,Europe,2026-M03,5535,0.81
FCT_001417,SKU_0018,Latin_America,2026-M05,12675,0.85
FCT_001418,SKU_0043,Europe,2027-M01,10706,0.95
FCT_001419,SKU_0048,North_America,2027-M02,5688,0.84
FCT_001420,SKU_0009,Latin_America,2026-M12,2363,0.83
FCT_001421,SKU_0021,Asia_Pacific,2027-M03,5574,0.86
FCT_001422,SKU_0038,Latin_America,2026-M05,12210,0.86
FCT_001423,SKU_0029,Europe,2027-M09,4622,0.83
FCT_001424,SKU_0007,Europe,2026-M12,2377,0.86
FCT_001425,SKU_0015,North_America,2027-M04,7205,0.95
FCT_001426,SKU_0024,Latin_America,2027-M06,6304,0.85
FCT_001427,SKU_0020,Latin_America,2027-M05,4702,0.91
FCT_001428,SKU_0029,Latin_America,2026-M02,3562,0.89
FCT_001429,SKU_0046,Latin_America,2026-M04,7498,0.82
FCT_001430,SKU_0003,North_America,2027-M03,15650,0.8
FCT_001431,SKU_0015,North_America,2026-M05,3177,0.92
FCT_001432,SKU_0005,Europe,2026-M07,5045,0.89
FCT_001433,SKU_0011,Europe,2026-M03,3417,0.89
FCT_001434,SKU_0024,Asia_Pacific,2027-M06,3057,0.8
FCT_001435,SKU_0033,Europe,2027-M01,6553,0.81
FCT_001436,SKU_0005,Latin_America,2027-M11,12987,0.89
FCT_001437,SKU_0036,Europe,2026-M02,13986,0.89
FCT_001438,SKU_0045,North_America,2027-M12,5529,0.82
FCT_001439,SKU_0020,Europe,2026-M09,7543,0.89
FCT_001440,SKU_0001,Latin_America,2027-M02,9187,0.94
FCT_001441,SKU_0047,Europe,2026-M10,3109,0.92
FCT_001442,SKU_0002,Europe,2026-M06,4288,0.81
FCT_001443,SKU_0011,Latin_America,2027-M06,5764,0.93
FCT_001444,SKU_0005,North_America,2026-M09,8339,0.86
FCT_001445,SKU_0015,Asia_Pacific,2026-M07,4362,0.95
FCT_001446,SKU_0034,Latin_America,2027-M12,3735,0.94
FCT_001447,SKU_0003,Asia_Pacific,2027-M03,11912,0.83
FCT_001448,SKU_0024,Asia_Pacific,2027-M09,17380,0.94
FCT_001449,SKU_0049,Latin_America,2027-M02,3327,0.82
FCT_001450,SKU_0036,North_America,2027-M02,7936,0.92
